id,name,host_id,host_name,neighbourhood_cleansed,room_type,price,minimum_nights,number_of_reviews
8008,City Conda,1938,Alice,Neighbourhood B,Hotel room,409,13,73
8009,City Conda,1205,Bob,Neighbourhood C,Hotel room,163,22,36
8010,Beach House,1898,Alice,Neighbourhood B,Shared room,456,1,186
8011,Shared Dorm,1941,Diana,Neighbourhood D,Hotel room,385,18,265
8012,Cozy Apt,1927,Elon,Neighbourhood A,Hotel room,373,7,234
8013,Shared Dorm,1554,Bob,Neighbourhood B,Entire home/apt,296,17,70
8014,Shared Dorm,1483,Elon,Neighbourhood B,Entire home/apt,34,8,148
8015,Shared Dorm,1336,Bob,Neighbourhood D,Entire home/apt,315,19,261
8016,City Conda,1495,Bob,Neighbourhood D,Hotel room,423,16,286
8017,City Conda,1770,Elon,Neighbourhood D,Entire home/apt,376,14,139
8018,Luxury Villa,1248,Charlie,Neighbourhood C,Private room,120,20,30
8019,Cozy Apt,1073,Diana,Neighbourhood C,Entire home/apt,181,23,264
8020,Beach House,1372,Charlie,Neighbourhood B,Hotel room,472,10,154
8021,Shared Dorm,1830,Charlie,Neighbourhood D,Entire home/apt,407,23,115
8022,Cozy Apt,1878,Bob,Neighbourhood B,Entire home/apt,147,2,208
8023,Cozy Apt,1807,Diana,Neighbourhood A,Entire home/apt,480,21,114
8024,Luxury Villa,1785,Bob,Neighbourhood D,Private room,90,24,50
8025,Beach House,1834,Alice,Neighbourhood C,Private room,387,16,71
8026,Shared Dorm,1870,Bob,Neighbourhood D,Shared room,55,25,127
8027,Beach House,1701,Elon,Neighbourhood B,Hotel room,138,13,248
8028,Luxury Villa,1137,Bob,Neighbourhood C,Private room,397,5,142
8029,City Conda,1947,Alice,Neighbourhood A,Private room,324,18,166
8030,Cozy Apt,1456,Bob,Neighbourhood A,Private room,239,20,69
8031,Shared Dorm,1813,Alice,Neighbourhood B,Hotel room,288,11,7
8032,City Conda,1822,Diana,Neighbourhood D,Shared room,323,5,162
8033,Luxury Villa,1941,Bob,Neighbourhood A,Hotel room,71,22,62
8034,Beach House,1842,Alice,Neighbourhood B,Entire home/apt,333,28,286
8035,Cozy Apt,1443,Diana,Neighbourhood C,Shared room,42,22,233
8036,Shared Dorm,1352,Elon,Neighbourhood C,Entire home/apt,118,13,217
8037,City Conda,1995,Charlie,Neighbourhood B,Private room,117,28,252
8038,City Conda,1793,Alice,Neighbourhood D,Hotel room,341,1,193
8039,Cozy Apt,1410,Elon,Neighbourhood D,Entire home/apt,216,6,296
8040,Beach House,1677,Diana,Neighbourhood D,Shared room,92,11,256
8041,Luxury Villa,1789,Elon,Neighbourhood D,Entire home/apt,365,10,241
8042,Beach House,1537,Bob,Neighbourhood B,Entire home/apt,72,1,288
8043,Beach House,1981,Charlie,Neighbourhood B,Private room,262,16,107
8044,Beach House,1452,Alice,Neighbourhood C,Entire home/apt,263,13,36
8045,Cozy Apt,1418,Diana,Neighbourhood C,Entire home/apt,104,21,10
8046,Cozy Apt,1449,Charlie,Neighbourhood D,Private room,282,27,83
8047,Luxury Villa,1994,Diana,Neighbourhood A,Shared room,342,16,217
8048,Beach House,1584,Elon,Neighbourhood A,Private room,178,15,237
8049,Cozy Apt,1114,Diana,Neighbourhood C,Entire home/apt,211,7,46
8050,Luxury Villa,1050,Diana,Neighbourhood C,Hotel room,236,14,131
8051,Luxury Villa,1368,Elon,Neighbourhood B,Private room,210,24,210
8052,Beach House,1913,Elon,Neighbourhood C,Private room,202,11,204
8053,Shared Dorm,1682,Charlie,Neighbourhood C,Entire home/apt,270,27,82
8054,Beach House,1779,Alice,Neighbourhood D,Hotel room,193,13,76
8055,Shared Dorm,1514,Elon,Neighbourhood A,Shared room,92,5,139
8056,Luxury Villa,1209,Charlie,Neighbourhood A,Hotel room,411,18,127
8057,Cozy Apt,1887,Diana,Neighbourhood B,Private room,264,3,65
8058,City Conda,1997,Diana,Neighbourhood A,Hotel room,154,12,241
8059,Luxury Villa,1902,Bob,Neighbourhood D,Shared room,286,7,150
8060,Cozy Apt,1992,Elon,Neighbourhood D,Hotel room,121,26,54
8061,Luxury Villa,1901,Charlie,Neighbourhood B,Hotel room,254,20,146
8062,Beach House,1849,Charlie,Neighbourhood C,Hotel room,224,15,66
8063,Shared Dorm,1812,Alice,Neighbourhood C,Private room,404,1,150
8064,Luxury Villa,1894,Charlie,Neighbourhood D,Entire home/apt,236,19,3
8065,Cozy Apt,1853,Elon,Neighbourhood B,Entire home/apt,446,10,17
8066,Beach House,1626,Charlie,Neighbourhood D,Hotel room,317,14,11
8067,City Conda,1678,Bob,Neighbourhood A,Private room,244,15,255
8068,Beach House,1434,Diana,Neighbourhood A,Private room,215,2,34
8069,Shared Dorm,1776,Diana,Neighbourhood D,Private room,155,25,42
8070,Beach House,1226,Charlie,Neighbourhood C,Entire home/apt,311,17,77
8071,City Conda,1662,Charlie,Neighbourhood A,Private room,284,25,51
8072,Cozy Apt,1267,Charlie,Neighbourhood B,Hotel room,90,10,16
8073,Luxury Villa,1115,Charlie,Neighbourhood C,Entire home/apt,397,5,210
8074,Shared Dorm,1599,Bob,Neighbourhood A,Private room,430,28,226
8075,City Conda,1829,Elon,Neighbourhood D,Hotel room,230,6,32
8076,Shared Dorm,1753,Bob,Neighbourhood C,Entire home/apt,98,6,76
8077,Beach House,1359,Bob,Neighbourhood C,Private room,314,28,67
8078,Shared Dorm,1328,Bob,Neighbourhood A,Shared room,92,6,49
8079,City Conda,1844,Diana,Neighbourhood B,Hotel room,163,25,157
8080,Luxury Villa,1039,Bob,Neighbourhood A,Shared room,268,14,197
8081,Luxury Villa,1181,Charlie,Neighbourhood A,Entire home/apt,281,13,257
8082,Shared Dorm,1489,Bob,Neighbourhood A,Private room,390,13,33
8083,Cozy Apt,1208,Charlie,Neighbourhood A,Hotel room,216,25,211
8084,Shared Dorm,1902,Elon,Neighbourhood A,Hotel room,400,27,271
8085,Beach House,1272,Diana,Neighbourhood D,Hotel room,50,10,63
8086,Luxury Villa,1118,Elon,Neighbourhood A,Shared room,458,16,154
8087,Luxury Villa,1381,Elon,Neighbourhood B,Private room,458,7,268
8088,Luxury Villa,1945,Diana,Neighbourhood C,Private room,372,3,39
8089,Cozy Apt,1535,Charlie,Neighbourhood D,Private room,320,15,159
8090,Cozy Apt,1257,Charlie,Neighbourhood B,Shared room,337,23,13
8091,City Conda,1482,Charlie,Neighbourhood A,Entire home/apt,75,5,119
8092,Shared Dorm,1508,Diana,Neighbourhood B,Shared room,223,25,45
8093,Shared Dorm,1091,Bob,Neighbourhood C,Entire home/apt,86,8,109
8094,Beach House,1978,Alice,Neighbourhood B,Shared room,71,26,218
8095,Luxury Villa,1160,Bob,Neighbourhood A,Private room,486,28,120
8096,Cozy Apt,1148,Bob,Neighbourhood C,Private room,362,22,288
8097,Beach House,1116,Elon,Neighbourhood A,Private room,264,5,45
8098,Beach House,1457,Alice,Neighbourhood A,Shared room,383,26,53
8099,Cozy Apt,1564,Charlie,Neighbourhood D,Hotel room,45,2,53
8100,Shared Dorm,1813,Bob,Neighbourhood C,Shared room,162,27,3
8101,Luxury Villa,1044,Diana,Neighbourhood C,Entire home/apt,30,28,239
8102,Shared Dorm,1776,Bob,Neighbourhood A,Shared room,261,19,79
8103,Beach House,1997,Charlie,Neighbourhood B,Entire home/apt,179,11,200
8104,Luxury Villa,1773,Bob,Neighbourhood C,Shared room,333,11,201
8105,City Conda,1818,Elon,Neighbourhood B,Hotel room,151,3,255
8106,Beach House,1233,Elon,Neighbourhood B,Hotel room,311,13,198
8107,Shared Dorm,1374,Bob,Neighbourhood C,Private room,319,20,72
8108,Shared Dorm,1546,Elon,Neighbourhood B,Hotel room,399,19,175
8109,Shared Dorm,1849,Diana,Neighbourhood C,Shared room,343,23,218
8110,Cozy Apt,1948,Alice,Neighbourhood D,Hotel room,242,29,223
8111,Beach House,1914,Bob,Neighbourhood C,Private room,420,15,282
8112,Luxury Villa,1196,Diana,Neighbourhood C,Shared room,310,6,280
8113,Shared Dorm,1024,Diana,Neighbourhood C,Entire home/apt,470,13,92
8114,Shared Dorm,1394,Diana,Neighbourhood D,Shared room,169,24,151
8115,Cozy Apt,1713,Charlie,Neighbourhood B,Private room,188,18,79
8116,Luxury Villa,1784,Bob,Neighbourhood D,Hotel room,56,18,207
8117,Beach House,1035,Bob,Neighbourhood B,Hotel room,371,1,91
8118,City Conda,1473,Bob,Neighbourhood C,Shared room,191,21,19
8119,Cozy Apt,1222,Alice,Neighbourhood C,Entire home/apt,147,23,52
8120,Beach House,1863,Diana,Neighbourhood D,Entire home/apt,366,25,82
8121,City Conda,1788,Bob,Neighbourhood D,Entire home/apt,104,21,73
8122,Shared Dorm,1529,Elon,Neighbourhood D,Entire home/apt,122,27,129
8123,Shared Dorm,1187,Charlie,Neighbourhood D,Shared room,63,11,258
8124,Luxury Villa,1401,Alice,Neighbourhood C,Hotel room,144,16,183
8125,City Conda,1256,Charlie,Neighbourhood C,Entire home/apt,450,1,65
8126,Shared Dorm,1653,Diana,Neighbourhood A,Shared room,471,19,152
8127,Shared Dorm,1135,Elon,Neighbourhood D,Shared room,142,8,195
8128,Luxury Villa,1961,Diana,Neighbourhood D,Shared room,397,19,14
8129,Beach House,1818,Bob,Neighbourhood B,Entire home/apt,89,23,209
8130,Shared Dorm,1590,Charlie,Neighbourhood B,Entire home/apt,311,16,134
8131,Cozy Apt,1443,Elon,Neighbourhood C,Shared room,266,26,81
8132,Cozy Apt,1417,Charlie,Neighbourhood A,Shared room,155,3,70
8133,Beach House,1291,Alice,Neighbourhood D,Shared room,458,2,296
8134,City Conda,1573,Elon,Neighbourhood A,Hotel room,74,12,171
8135,Luxury Villa,1128,Alice,Neighbourhood A,Hotel room,317,29,122
8136,Cozy Apt,1340,Elon,Neighbourhood C,Private room,258,10,288
8137,Cozy Apt,1809,Bob,Neighbourhood A,Private room,226,22,209
8138,Beach House,1256,Charlie,Neighbourhood D,Entire home/apt,241,2,63
8139,City Conda,1991,Charlie,Neighbourhood C,Hotel room,100,26,62
8140,City Conda,1723,Diana,Neighbourhood A,Private room,264,21,7
8141,Beach House,1565,Elon,Neighbourhood C,Shared room,308,5,244
8142,Cozy Apt,1686,Elon,Neighbourhood C,Shared room,478,5,164
8143,Luxury Villa,1099,Alice,Neighbourhood B,Entire home/apt,196,6,92
8144,Cozy Apt,1038,Elon,Neighbourhood C,Entire home/apt,224,3,283
8145,City Conda,1925,Charlie,Neighbourhood A,Private room,202,10,198
8146,Cozy Apt,1262,Elon,Neighbourhood B,Shared room,224,5,123
8147,Luxury Villa,1149,Diana,Neighbourhood D,Entire home/apt,92,24,54
8148,Shared Dorm,1632,Diana,Neighbourhood D,Entire home/apt,99,20,189
8149,Cozy Apt,1689,Charlie,Neighbourhood D,Hotel room,252,5,142
8150,Beach House,1812,Charlie,Neighbourhood D,Private room,339,15,96
8151,Shared Dorm,1329,Charlie,Neighbourhood D,Entire home/apt,312,17,196
8152,Beach House,1119,Elon,Neighbourhood A,Private room,378,17,284
8153,Beach House,1583,Elon,Neighbourhood C,Shared room,108,24,80
8154,Beach House,1218,Bob,Neighbourhood B,Private room,65,18,108
8155,Cozy Apt,1905,Alice,Neighbourhood C,Entire home/apt,418,26,282
8156,City Conda,1909,Elon,Neighbourhood C,Hotel room,224,10,208
8157,Shared Dorm,1813,Bob,Neighbourhood A,Private room,464,23,114
8158,Luxury Villa,1122,Bob,Neighbourhood A,Private room,246,7,240
8159,City Conda,1243,Diana,Neighbourhood A,Shared room,317,11,278
8160,Cozy Apt,1885,Elon,Neighbourhood B,Hotel room,178,14,203
8161,Beach House,1586,Bob,Neighbourhood A,Private room,302,9,200
8162,Luxury Villa,1517,Diana,Neighbourhood C,Hotel room,230,17,154
8163,Shared Dorm,1020,Alice,Neighbourhood B,Entire home/apt,183,2,264
8164,City Conda,1189,Diana,Neighbourhood A,Hotel room,51,17,288
8165,City Conda,1224,Alice,Neighbourhood A,Entire home/apt,326,17,69
8166,Luxury Villa,1914,Charlie,Neighbourhood A,Shared room,344,27,178
8167,Cozy Apt,1614,Charlie,Neighbourhood C,Shared room,244,20,167
8168,Shared Dorm,1855,Diana,Neighbourhood A,Shared room,360,24,5
8169,Luxury Villa,1465,Charlie,Neighbourhood C,Entire home/apt,151,10,131
8170,Beach House,1098,Elon,Neighbourhood B,Private room,295,24,258
8171,Shared Dorm,1829,Diana,Neighbourhood A,Entire home/apt,372,12,140
8172,City Conda,1362,Bob,Neighbourhood D,Hotel room,290,12,281
8173,Luxury Villa,1996,Elon,Neighbourhood D,Hotel room,84,27,289
8174,City Conda,1082,Diana,Neighbourhood C,Entire home/apt,311,15,204
8175,City Conda,1692,Alice,Neighbourhood A,Shared room,289,9,180
8176,City Conda,1663,Charlie,Neighbourhood A,Shared room,392,18,46
8177,Cozy Apt,1055,Charlie,Neighbourhood D,Hotel room,312,16,135
8178,City Conda,1701,Charlie,Neighbourhood B,Hotel room,259,29,232
8179,Beach House,1929,Diana,Neighbourhood B,Private room,155,7,201
8180,Beach House,1021,Elon,Neighbourhood C,Private room,471,28,31
8181,Shared Dorm,1579,Alice,Neighbourhood D,Private room,288,14,276
8182,City Conda,1184,Charlie,Neighbourhood C,Hotel room,79,4,191
8183,City Conda,1521,Elon,Neighbourhood C,Private room,253,3,90
8184,Luxury Villa,1577,Bob,Neighbourhood B,Hotel room,410,12,70
8185,Cozy Apt,1263,Bob,Neighbourhood D,Hotel room,311,16,297
8186,Shared Dorm,1224,Alice,Neighbourhood C,Entire home/apt,175,4,34
8187,City Conda,1634,Charlie,Neighbourhood B,Private room,420,4,219
8188,Luxury Villa,1037,Bob,Neighbourhood B,Entire home/apt,402,3,198
8189,Cozy Apt,1122,Elon,Neighbourhood A,Entire home/apt,74,9,105
8190,Shared Dorm,1829,Elon,Neighbourhood D,Private room,426,24,51
8191,Shared Dorm,1155,Bob,Neighbourhood D,Hotel room,291,14,16
8192,City Conda,1905,Charlie,Neighbourhood A,Hotel room,448,12,8
8193,Shared Dorm,1300,Alice,Neighbourhood C,Hotel room,263,10,179
8194,Luxury Villa,1832,Charlie,Neighbourhood B,Private room,82,14,2
8195,Shared Dorm,1993,Diana,Neighbourhood B,Hotel room,264,12,277
8196,Beach House,1066,Bob,Neighbourhood B,Entire home/apt,225,12,181
8197,Luxury Villa,1904,Diana,Neighbourhood A,Shared room,455,2,291
8198,Cozy Apt,1644,Bob,Neighbourhood B,Private room,33,19,166
8199,Cozy Apt,1873,Alice,Neighbourhood C,Shared room,89,13,250
8200,City Conda,1393,Charlie,Neighbourhood C,Entire home/apt,202,10,273
8201,City Conda,1651,Charlie,Neighbourhood A,Shared room,101,23,80
8202,Beach House,1593,Bob,Neighbourhood C,Entire home/apt,104,21,26
8203,Cozy Apt,1569,Elon,Neighbourhood D,Shared room,351,1,117
8204,Cozy Apt,1660,Diana,Neighbourhood D,Shared room,495,1,226
8205,Cozy Apt,1404,Charlie,Neighbourhood B,Hotel room,495,28,194
8206,Cozy Apt,1448,Charlie,Neighbourhood B,Shared room,51,8,140
8207,Shared Dorm,1130,Bob,Neighbourhood D,Entire home/apt,425,6,272
8208,Luxury Villa,1068,Elon,Neighbourhood C,Entire home/apt,238,20,242
8209,Luxury Villa,1344,Diana,Neighbourhood A,Entire home/apt,80,3,16
8210,Beach House,1761,Elon,Neighbourhood B,Private room,174,13,183
8211,Shared Dorm,1319,Elon,Neighbourhood B,Entire home/apt,449,25,47
8212,Cozy Apt,1176,Bob,Neighbourhood D,Private room,378,25,15
8213,Cozy Apt,1583,Elon,Neighbourhood D,Entire home/apt,334,12,192
8214,City Conda,1528,Diana,Neighbourhood A,Private room,301,20,282
8215,City Conda,1840,Alice,Neighbourhood B,Shared room,488,16,13
8216,Beach House,1159,Alice,Neighbourhood C,Shared room,73,11,227
8217,Cozy Apt,1581,Diana,Neighbourhood C,Entire home/apt,136,24,115
8218,Beach House,1624,Bob,Neighbourhood D,Private room,179,4,223
8219,Shared Dorm,1743,Charlie,Neighbourhood A,Hotel room,123,8,28
8220,Luxury Villa,1532,Bob,Neighbourhood D,Hotel room,293,7,27
8221,Cozy Apt,1134,Diana,Neighbourhood A,Hotel room,139,16,45
8222,Shared Dorm,1774,Elon,Neighbourhood C,Shared room,47,12,59
8223,Cozy Apt,1110,Alice,Neighbourhood A,Shared room,267,6,147
8224,City Conda,1998,Elon,Neighbourhood C,Private room,365,23,51
8225,Beach House,1757,Bob,Neighbourhood A,Entire home/apt,268,6,149
8226,City Conda,1282,Diana,Neighbourhood D,Shared room,403,11,143
8227,Luxury Villa,1519,Alice,Neighbourhood C,Entire home/apt,241,12,148
8228,City Conda,1968,Diana,Neighbourhood B,Hotel room,260,16,171
8229,Cozy Apt,1795,Alice,Neighbourhood B,Hotel room,357,22,148
8230,City Conda,1718,Alice,Neighbourhood C,Entire home/apt,379,16,103
8231,Cozy Apt,1193,Alice,Neighbourhood B,Private room,323,23,138
8232,Luxury Villa,1966,Bob,Neighbourhood C,Hotel room,442,16,119
8233,City Conda,1046,Diana,Neighbourhood D,Private room,490,4,36
8234,Beach House,1977,Charlie,Neighbourhood D,Hotel room,110,12,171
8235,Beach House,1341,Charlie,Neighbourhood A,Shared room,284,5,123
8236,Beach House,1241,Charlie,Neighbourhood B,Hotel room,261,9,277
8237,City Conda,1521,Diana,Neighbourhood B,Private room,392,18,211
8238,City Conda,1369,Elon,Neighbourhood B,Shared room,238,9,193
8239,City Conda,1800,Diana,Neighbourhood C,Hotel room,486,16,20
8240,Cozy Apt,1902,Alice,Neighbourhood D,Shared room,415,21,240
8241,Luxury Villa,1130,Elon,Neighbourhood B,Shared room,472,26,144
8242,Beach House,1269,Alice,Neighbourhood A,Hotel room,327,1,291
8243,Cozy Apt,1939,Alice,Neighbourhood B,Entire home/apt,403,27,141
8244,Beach House,1813,Diana,Neighbourhood A,Entire home/apt,50,23,164
8245,Cozy Apt,1060,Charlie,Neighbourhood B,Private room,267,5,133
8246,City Conda,1163,Elon,Neighbourhood B,Private room,415,19,177
8247,Beach House,1524,Bob,Neighbourhood D,Hotel room,290,3,84
8248,City Conda,1271,Charlie,Neighbourhood A,Shared room,302,1,204
8249,Beach House,1719,Bob,Neighbourhood B,Shared room,309,23,37
8250,Shared Dorm,1757,Diana,Neighbourhood A,Entire home/apt,421,14,165
8251,Cozy Apt,1132,Elon,Neighbourhood A,Entire home/apt,443,18,23
8252,Shared Dorm,1243,Diana,Neighbourhood D,Shared room,463,8,17
8253,Cozy Apt,1984,Bob,Neighbourhood D,Shared room,179,14,159
8254,Luxury Villa,1805,Alice,Neighbourhood A,Private room,344,20,221
8255,Beach House,1997,Diana,Neighbourhood D,Shared room,181,20,101
8256,Luxury Villa,1433,Elon,Neighbourhood B,Shared room,311,13,88
8257,Luxury Villa,1037,Diana,Neighbourhood B,Hotel room,90,27,157
8258,Cozy Apt,1870,Charlie,Neighbourhood D,Shared room,165,21,87
8259,Shared Dorm,1567,Diana,Neighbourhood A,Entire home/apt,41,16,132
8260,City Conda,1318,Bob,Neighbourhood B,Entire home/apt,43,9,259
8261,Cozy Apt,1509,Diana,Neighbourhood C,Private room,59,7,178
8262,City Conda,1375,Elon,Neighbourhood A,Private room,468,3,288
8263,Luxury Villa,1559,Diana,Neighbourhood A,Hotel room,384,20,114
8264,City Conda,1616,Diana,Neighbourhood C,Private room,474,25,286
8265,Shared Dorm,1473,Elon,Neighbourhood C,Shared room,347,1,82
8266,Cozy Apt,1058,Diana,Neighbourhood A,Shared room,316,24,236
8267,Shared Dorm,1588,Elon,Neighbourhood C,Hotel room,249,8,238
8268,Shared Dorm,1939,Bob,Neighbourhood D,Entire home/apt,267,14,65
8269,Cozy Apt,1498,Elon,Neighbourhood D,Shared room,56,13,147
8270,Shared Dorm,1217,Bob,Neighbourhood A,Shared room,286,7,203
8271,Beach House,1894,Bob,Neighbourhood D,Hotel room,326,13,113
8272,Beach House,1566,Elon,Neighbourhood B,Entire home/apt,171,22,188
8273,Beach House,1566,Diana,Neighbourhood D,Private room,279,7,291
8274,City Conda,1128,Charlie,Neighbourhood D,Shared room,103,26,83
8275,Shared Dorm,1903,Elon,Neighbourhood C,Entire home/apt,463,20,275
8276,Cozy Apt,1382,Diana,Neighbourhood D,Hotel room,327,20,99
8277,Cozy Apt,1387,Bob,Neighbourhood A,Hotel room,228,5,273
8278,City Conda,1084,Alice,Neighbourhood D,Entire home/apt,325,4,197
8279,Cozy Apt,1509,Charlie,Neighbourhood D,Hotel room,43,4,33
8280,Beach House,1725,Diana,Neighbourhood A,Private room,129,25,78
8281,Shared Dorm,1626,Charlie,Neighbourhood A,Entire home/apt,120,6,130
8282,Cozy Apt,1436,Alice,Neighbourhood C,Private room,424,14,71
8283,Cozy Apt,1825,Alice,Neighbourhood B,Hotel room,220,3,242
8284,Luxury Villa,1292,Alice,Neighbourhood D,Private room,391,3,138
8285,Luxury Villa,1048,Elon,Neighbourhood B,Private room,334,26,173
8286,Luxury Villa,1066,Charlie,Neighbourhood C,Private room,450,24,16
8287,Shared Dorm,1786,Elon,Neighbourhood A,Private room,135,3,46
8288,Beach House,1128,Alice,Neighbourhood A,Entire home/apt,423,4,29
8289,Beach House,1028,Diana,Neighbourhood A,Hotel room,467,22,39
8290,Beach House,1342,Alice,Neighbourhood C,Hotel room,36,9,198
8291,Shared Dorm,1544,Elon,Neighbourhood D,Shared room,110,22,155
8292,Shared Dorm,1118,Alice,Neighbourhood C,Private room,282,16,283
8293,Luxury Villa,1691,Alice,Neighbourhood A,Private room,169,19,58
8294,Cozy Apt,1936,Elon,Neighbourhood D,Shared room,386,16,213
8295,City Conda,1662,Elon,Neighbourhood A,Shared room,340,12,262
8296,City Conda,1132,Diana,Neighbourhood A,Private room,449,6,23
8297,Cozy Apt,1326,Elon,Neighbourhood C,Hotel room,36,20,296
8298,Luxury Villa,1184,Diana,Neighbourhood C,Shared room,181,21,238
8299,Cozy Apt,1505,Bob,Neighbourhood B,Private room,319,21,53
8300,Cozy Apt,1645,Bob,Neighbourhood A,Hotel room,155,3,269
8301,City Conda,1688,Elon,Neighbourhood D,Entire home/apt,478,21,171
8302,Luxury Villa,1533,Alice,Neighbourhood A,Shared room,314,28,208
8303,Shared Dorm,1240,Charlie,Neighbourhood D,Shared room,311,28,44
8304,City Conda,1588,Alice,Neighbourhood B,Hotel room,103,5,249
8305,Shared Dorm,1715,Elon,Neighbourhood A,Entire home/apt,478,7,6
8306,Luxury Villa,1515,Diana,Neighbourhood D,Hotel room,74,25,258
8307,Cozy Apt,1839,Alice,Neighbourhood D,Shared room,46,5,87
8308,Beach House,1959,Bob,Neighbourhood B,Entire home/apt,262,9,188
8309,Beach House,1164,Elon,Neighbourhood C,Private room,193,15,29
8310,Luxury Villa,1926,Alice,Neighbourhood B,Shared room,486,21,4
8311,Beach House,1932,Alice,Neighbourhood D,Hotel room,92,20,199
8312,Shared Dorm,1639,Diana,Neighbourhood B,Hotel room,436,6,6
8313,Beach House,1556,Diana,Neighbourhood C,Hotel room,122,8,166
8314,Luxury Villa,1217,Diana,Neighbourhood A,Hotel room,351,20,170
8315,Luxury Villa,1746,Charlie,Neighbourhood B,Hotel room,495,5,27
8316,Shared Dorm,1647,Elon,Neighbourhood B,Shared room,121,26,107
8317,Beach House,1679,Elon,Neighbourhood A,Entire home/apt,402,17,146
